,0,1
6322,5611.5,6282.0
6323,2488.0,2864.0
6324,-92.0,567.0
6325,379.0,341.0
6326,2897.5,2212.0
6327,4248.0,4320.0
6328,3567.0,2783.0
6329,1821.5,2751.0
6330,4385.5,5502.0
6331,-92.0,797.0
6332,4767.5,5293.0
6333,4254.5,4379.0
6334,1219.5,737.0
6335,5113.5,6375.0
6336,-114.0,317.0
6337,1522.0,2442.0
6338,4320.0,1508.0
6339,5185.0,6540.0
6340,4767.5,5297.0
6341,4395.5,4728.0
6342,6107.5,6201.0
6343,3068.5,2295.0
6344,5292.0,5357.0
6345,4537.0,5868.0
6346,2336.5,2565.0
6347,1038.0,917.0
6348,6107.5,5841.0
6349,4747.5,4722.0
6350,3902.5,3892.0
6351,4898.5,3589.0
6352,2897.5,2888.0
6353,621.0,256.0
6354,1760.5,2412.0
6355,4073.5,4299.0
6356,846.0,439.0
6357,3689.5,3782.0
6358,1742.0,2236.0
6359,3422.5,2549.0
6360,1522.0,958.0
6361,4165.5,5870.0
6362,5763.5,6152.0
6363,3719.0,4136.0
6364,3689.5,3666.0
6365,-167.0,454.0
6366,4669.5,3890.0
6367,1219.5,713.0
6368,846.0,408.0
6369,3908.5,1309.0
6370,1109.5,785.0
6371,888.0,418.0
6372,1623.5,610.0
6373,3347.0,3218.0
6374,5955.5,6360.0
6375,3269.5,2617.0
6376,2116.5,2850.0
6377,1822.5,1023.0
6378,6107.5,6256.0
6379,244.5,377.0
6380,5592.5,5826.0
6381,4799.0,4142.0
6382,4828.0,4860.0
6383,1822.5,1083.0
6384,2336.5,2638.0
6385,4548.5,4596.0
6386,4619.5,3900.0
6387,1760.5,2573.0
6388,737.5,849.0
6389,4468.0,4518.0
6390,-92.0,1005.0
6391,3647.5,3444.0
6392,5278.5,5226.0
6393,848.0,664.0
6394,4887.5,3821.0
6395,3672.5,1531.0
6396,5118.5,5319.0
6397,4254.5,4172.0
6398,6107.5,6604.0
6399,1522.0,1238.0
6400,-56.5,1249.0
6401,4548.5,4303.0
6402,5148.0,5457.0
6403,1822.5,968.0
6404,2253.5,1440.0
6405,2897.5,2838.0
6406,4395.5,5325.0
6407,1522.0,912.0
6408,4747.5,4802.0
6409,5320.5,5948.0
6410,5033.0,6199.0
6411,4254.5,3156.0
6412,3422.5,4192.0
6413,3261.0,839.0
6414,3834.5,4732.0
6415,4776.5,4815.0
6416,3240.5,2815.0
6417,4387.5,4628.0
6418,4615.5,5024.0
6419,5955.5,6777.0
6420,5664.0,5949.0
6421,3198.5,3119.0
6422,4395.5,4652.0
6423,3871.5,4735.0
6424,2404.5,2886.0
6425,4767.5,5197.0
6426,4508.0,5661.0
6427,3269.5,3527.0
6428,5611.5,6022.0
6429,4527.5,4551.0
6430,1068.0,637.0
6431,4537.0,5232.0
6432,4898.5,5007.0
6433,2416.5,2712.0
6434,4799.0,4996.0
6435,5692.5,5563.0
6436,6036.5,6465.0
6437,1623.5,910.0
6438,3068.5,2134.0
6439,4747.5,4659.0
6440,3198.5,3225.0
6441,5047.5,5059.0
6442,3117.5,2971.0
6443,888.0,384.0
6444,721.5,353.0
6445,4034.5,3583.0
6446,4073.5,4350.0
6447,4978.0,5068.0
6448,3902.5,4256.0
6449,3755.0,3001.0
6450,4468.0,4220.0
6451,3871.5,4676.0
6452,545.5,660.0
6453,3068.5,3252.0
6454,2946.0,2730.0
6455,917.5,452.0
6456,4387.5,4699.0
6457,-114.0,448.0
6458,5113.5,6458.0
6459,1822.5,1093.0
6460,2854.0,3429.0
6461,5033.0,7015.0
6462,3871.5,4805.0
6463,3908.5,1039.0
6464,2946.0,3942.0
6465,750.5,383.0
6466,4776.5,4408.0
6467,4978.0,5096.0
6468,4669.5,4531.0
6469,1822.5,2742.0
6470,4034.5,2814.0
6471,4627.5,4864.0
6472,4699.0,4728.0
6473,1219.5,652.0
6474,1109.5,853.0
6475,6036.5,6609.0
6476,5763.5,5519.0
6477,4619.5,4235.0
6478,2726.0,2589.0
6479,1190.5,543.0
6480,679.5,331.0
6481,3422.5,3601.0
6482,4978.0,4730.0
6483,4034.5,4104.0
6484,3343.5,3505.0
6485,4870.0,4913.0
6486,4898.5,4230.0
6487,5763.5,5426.0
6488,2726.0,2139.0
6489,1038.0,759.0
6490,5634.5,6750.0
6491,3871.5,4329.0
6492,4537.0,5269.0
6493,2458.5,3172.0
6494,4996.5,4433.0
6495,2946.0,2747.0
6496,4527.5,4462.0
6497,5692.5,6093.0
6498,4619.5,4695.0
6499,3261.0,726.0
6500,1211.5,527.0
6501,5955.5,6404.0
6502,3902.5,3583.0
6503,3871.5,4779.0
6504,621.0,316.0
6505,5634.5,5720.0
6506,355.0,1677.0
6507,1109.5,713.0
6508,1623.5,766.0
6509,3347.0,3147.0
6510,917.5,390.0
6511,3871.5,4644.0
6512,401.0,291.0
6513,4967.5,5053.0
6514,1864.5,1255.0
6515,4898.5,4037.0
6516,5763.5,4877.0
6517,1349.5,1598.0
6518,4627.5,4869.0
6519,4776.5,3450.0
6520,750.5,382.0
6521,4327.0,4446.0
6522,1522.0,1133.0
6523,355.0,1164.0
6524,4487.5,3711.0
6525,4747.5,4932.0
6526,3908.5,1190.0
6527,5278.5,5630.0
6528,3068.5,3066.0
6529,5076.5,4675.0
6530,5047.5,4990.0
6531,617.5,1256.0
6532,5512.0,5948.0
6533,1893.5,1860.0
6534,3908.5,489.0
6535,1211.5,590.0
6536,617.5,1079.0
6537,4738.0,3529.0
6538,4978.0,5183.0
6539,3902.5,3693.0
6540,3269.5,3382.0
6541,4034.5,4017.0
6542,52.5,580.0
6543,3689.5,3687.0
6544,721.5,308.0
6545,750.5,368.0
6546,4996.5,4775.0
6547,4174.5,2782.0
6548,1068.0,544.0
6549,5242.5,4805.0
6550,2946.0,2411.0
6551,3491.0,2910.0
6552,1148.5,527.0
6553,1742.0,1072.0
6554,5391.5,5810.0
6555,1349.5,1672.0
6556,4385.5,4993.0
6557,4395.5,4986.0
6558,3269.5,2415.0
6559,4967.5,4570.0
6560,5033.0,6885.0
6561,-114.0,349.0
6562,4547.0,4911.0
6563,355.0,1111.0
6564,5119.0,5304.0
6565,3269.5,3101.0
6566,5955.5,6669.0
6567,3647.5,3755.0
6568,3719.0,3857.0
6569,765.5,317.0
6570,3762.5,1653.0
6571,1893.5,1512.0
6572,3097.5,3126.0
6573,4320.0,1995.0
6574,5320.5,5766.0
6575,2416.5,2677.0
6576,4828.0,4418.0
6577,4627.5,4298.0
6578,4967.5,4999.0
6579,4813.0,6520.0
6580,2442.5,2980.0
6581,5185.0,6558.0
6582,5692.5,6347.0
6583,1760.5,2552.0
6584,6107.5,6290.0
6585,401.0,123.0
6586,379.0,259.0
6587,2854.0,3394.0
6588,5033.0,6601.0
6589,737.5,306.0
6590,5512.0,5919.0
6591,2404.5,3546.0
6592,888.0,457.0
6593,5592.5,6151.0
6594,4699.0,4634.0
6595,1742.0,936.0
6596,1029.0,1828.0
6597,5391.5,6234.0
6598,4547.0,5408.0
6599,3347.0,1736.0
6600,957.5,787.0
6601,4887.5,6325.0
6602,888.0,342.0
6603,6107.5,6461.0
6604,5076.5,4836.0
6605,4468.0,4455.0
6606,5047.5,4940.0
6607,4669.5,3027.0
6608,4385.5,5264.0
6609,4831.5,4399.0
6610,3269.5,2711.0
6611,5955.5,6398.0
6612,4165.5,5574.0
6613,4590.5,4518.0
6614,4590.5,4066.0
6615,2625.5,2928.0
6616,3689.5,3500.0
6617,4996.5,5023.0
6618,-56.5,1489.0
6619,3902.5,4153.0
6620,3491.0,2595.0
6621,2726.0,2432.0
6622,3719.0,3923.0
6623,4468.0,4626.0
6624,5320.5,5365.0
6625,3097.5,2857.0
6626,617.5,992.0
6627,5119.0,5018.0
6628,1623.5,783.0
6629,4174.5,3047.0
6630,5155.5,6246.0
6631,5047.5,4815.0
6632,3269.5,3594.0
6633,3672.5,1395.0
6634,599.0,307.0
6635,4767.5,5052.0
6636,1029.0,2166.0
6637,4537.0,5607.0
6638,5039.0,5393.0
6639,4485.0,5173.0
6640,2116.5,2672.0
6641,4527.5,4086.0
6642,2336.5,2519.0
6643,5955.5,6865.0
6644,52.5,644.0
6645,4669.5,5174.0
6646,1080.0,887.0
6647,4248.0,4457.0
6648,4395.5,4943.0
6649,-503.5,579.0
6650,3755.0,4766.0
6651,1623.5,746.0
6652,4699.0,4103.0
6653,4776.5,3803.0
6654,3834.5,3999.0
6655,3834.5,4803.0
6656,888.0,402.0
6657,5512.0,5420.0
6658,4627.5,4702.0
6659,4619.5,5101.0
6660,4283.5,4520.0
6661,3097.5,2656.0
6662,617.5,692.0
6663,5047.5,4814.0
6664,4813.0,6383.0
6665,2473.5,1412.0
6666,1190.5,569.0
6667,52.5,420.0
6668,3908.5,1037.0
6669,5664.0,5849.0
6670,5512.0,5710.0
6671,244.5,481.0
6672,4619.5,4584.0
6673,4073.5,4316.0
6674,772.5,264.0
6675,401.0,261.0
6676,3719.0,3263.0
6677,3117.5,2928.0
6678,52.5,744.0
6679,3567.0,2289.0
6680,4466.0,5908.0
6681,2253.5,2826.0
6682,750.5,344.0
6683,2854.0,3512.0
6684,1029.0,1867.0
6685,5118.5,4787.0
6686,355.0,1082.0
6687,4831.5,4550.0
6688,4395.5,4893.0
6689,-359.0,705.0
6690,2596.0,2074.0
6691,1029.0,3073.0
6692,3672.5,1595.0
6693,1822.5,1276.0
6694,3343.5,2862.0
6695,4248.0,4373.0
6696,4548.5,4751.0
6697,4034.5,4668.0
6698,1148.5,635.0
6699,355.0,1291.0
6700,545.5,331.0
6701,2854.0,3391.0
6702,5320.5,5369.0
6703,3755.0,1802.0
6704,2233.0,4077.0
6705,2554.5,1753.0
6706,1029.0,2540.0
6707,52.5,986.0
6708,4468.0,4918.0
6709,4747.5,4652.0
6710,1211.5,500.0
6711,2625.5,2497.0
6712,4799.0,3941.0
6713,4487.5,3994.0
6714,1742.0,1007.0
6715,5664.0,5623.0
6716,5076.5,5176.0
6717,5185.0,6069.0
6718,4174.5,3024.0
6719,4899.0,5256.0
6720,-359.0,784.0
6721,3834.5,3842.0
6722,5592.5,5934.0
6723,4395.5,4573.0
6724,52.5,739.0
6725,-359.0,791.0
6726,5242.5,3752.0
6727,848.0,538.0
6728,5763.5,5394.0
6729,4747.5,4364.0
6730,3269.5,2849.0
6731,-503.5,531.0
6732,355.0,1241.0
6733,3117.5,3398.0
6734,2473.5,1364.0
6735,4813.0,4301.0
6736,737.5,742.0
6737,4870.0,4763.0
6738,737.5,870.0
6739,3117.5,2836.0
6740,3198.5,3205.0
6741,5292.0,4963.0
6742,1821.5,2720.0
6743,1623.5,649.0
6744,4468.0,4024.0
6745,621.0,316.0
6746,4165.5,5305.0
6747,3117.5,2576.0
6748,1190.5,553.0
6749,5512.0,5510.0
6750,2416.5,2874.0
6751,-56.5,1587.0
6752,743.5,264.0
6753,4615.5,5217.0
6754,1864.5,1927.0
6755,2253.5,1279.0
6756,2416.5,2584.0
6757,4967.5,4805.0
6758,2854.0,3137.0
6759,5664.0,5596.0
6760,750.5,377.0
6761,-56.5,1089.0
6762,617.5,1166.0
6763,2625.5,64.0
6764,5320.5,3257.0
6765,2488.0,2702.0
6766,4073.5,3746.0
6767,621.0,233.0
6768,5512.0,5847.0
6769,1993.5,2173.0
6770,5118.5,5239.0
6771,1190.5,562.0
6772,4747.5,5019.0
6773,5349.5,5477.0
6774,2416.5,2944.0
6775,5119.0,4989.0
6776,1821.5,1744.0
6777,3343.5,3200.0
6778,5047.5,4808.0
6779,4776.5,4110.0
6780,1742.0,1231.0
6781,2404.5,2934.0
6782,5349.5,5095.0
6783,1029.0,1822.0
6784,3762.5,1590.0
6785,3117.5,2898.0
6786,4899.0,3541.0
6787,3623.0,3917.0
6788,4487.5,3823.0
6789,3269.5,2870.0
6790,3902.5,3169.0
6791,3343.5,4872.0
6792,5735.5,5961.0
6793,3755.0,4733.0
6794,4165.5,5800.0
6795,4485.0,5308.0
6796,3261.0,454.0
6797,5734.5,6372.0
6798,4508.0,827.0
6799,4667.5,5277.0
6800,4547.0,4044.0
6801,3689.5,3943.0
6802,5148.0,4638.0
6803,4828.0,4567.0
6804,1219.5,673.0
6805,4699.0,3942.0
6806,-359.0,786.0
6807,3198.5,3080.0
6808,3672.5,1382.0
6809,4248.0,4411.0
6810,2233.0,3292.0
6811,5089.5,5339.0
6812,5692.5,5836.0
6813,1522.0,1167.0
6814,1190.5,584.0
6815,4395.5,4570.0
6816,5735.5,6557.0
6817,737.5,803.0
6818,750.5,478.0
6819,4034.5,4342.0
6820,4813.0,6006.0
6821,1038.0,901.0
6822,2946.0,2526.0
6823,2404.5,2683.0
6824,5118.5,5186.0
6825,-167.0,395.0
6826,3647.5,3189.0
6827,4327.0,3333.0
6828,3762.5,1770.0
6829,5955.5,6482.0
6830,2854.0,3076.0
6831,3762.5,1569.0
6832,5155.5,6258.0
6833,5155.5,5765.0
6834,721.5,382.0
6835,5734.5,6352.0
6836,1190.5,555.0
6837,3902.5,3813.0
6838,3198.5,3345.0
6839,4619.5,4888.0
6840,3026.5,2604.0
6841,4776.5,4494.0
6842,2854.0,2903.0
6843,1822.5,1025.0
6844,4165.5,5667.0
6845,2625.5,2633.0
6846,5047.5,4639.0
6847,4165.5,5918.0
6848,721.5,356.0
6849,888.0,357.0
6850,379.0,325.0
6851,244.5,412.0
6852,4898.5,4377.0
6853,6078.5,5855.0
6854,4627.5,4786.0
6855,4283.5,4740.0
6856,3422.5,3071.0
6857,4327.0,4203.0
6858,4887.5,6008.0
6859,3647.5,3511.0
6860,4174.5,2582.0
6861,4747.5,4751.0
6862,3026.5,2281.0
6863,750.5,391.0
6864,5955.5,6900.0
6865,5119.0,5335.0
6866,5033.0,6318.0
6867,679.5,331.0
6868,401.0,254.0
6869,4767.5,4922.0
6870,2488.0,2535.0
6871,5735.5,3290.0
6872,1742.0,2772.0
6873,4387.5,4801.0
6874,4590.5,4338.0
6875,5076.5,4676.0
6876,5089.5,5078.0
6877,4996.5,4957.0
6878,4487.5,3762.0
6879,5734.5,5900.0
6880,4547.0,4427.0
6881,3908.5,1060.0
6882,379.0,457.0
6883,3343.5,2919.0
6884,4799.0,4764.0
6885,4978.0,4468.0
6886,5113.5,6803.0
6887,3240.5,3048.0
6888,4034.5,4292.0
6889,2458.5,2770.0
6890,-92.0,302.0
6891,1038.0,981.0
6892,4320.0,2043.0
6893,846.0,381.0
6894,4615.5,5254.0
6895,4813.0,6081.0
6896,5009.5,6138.0
6897,1864.5,1215.0
6898,-56.5,1739.0
6899,52.5,672.0
6900,4887.5,5878.0
6901,3623.0,3793.0
6902,4248.0,4529.0
6903,6078.5,6642.0
6904,1893.5,2147.0
6905,4776.5,4314.0
6906,4487.5,3133.0
6907,4466.0,5968.0
6908,2946.0,2754.0
6909,2946.0,2441.0
6910,4165.5,5684.0
6911,5734.5,6076.0
6912,1080.0,909.0
6913,4466.0,5785.0
6914,-92.0,516.0
6915,1742.0,1181.0
6916,4547.0,4405.0
6917,5076.5,5471.0
6918,4320.0,1264.0
6919,4619.5,4221.0
6920,621.0,252.0
6921,4967.5,5237.0
6922,621.0,289.0
6923,4487.5,4060.0
6924,5634.5,5768.0
6925,6036.5,6601.0
6926,5735.5,5940.0
6927,750.5,430.0
6928,4967.5,5170.0
6929,-525.5,410.0
6930,772.5,390.0
6931,4387.5,3912.0
6932,3240.5,3511.0
6933,4248.0,4149.0
6934,5611.5,6298.0
6935,1742.0,969.0
6936,6078.5,6142.0
6937,4485.0,5132.0
6938,3026.5,2705.0
6939,4747.5,4239.0
6940,2416.5,2763.0
6941,4395.5,5063.0
6942,6107.5,6143.0
6943,5611.5,5945.0
6944,1760.5,3326.0
6945,2442.5,3035.0
6946,3261.0,821.0
6947,888.0,315.0
6948,-359.0,770.0
6949,4619.5,4864.0
6950,1080.0,883.0
6951,6036.5,6415.0
6952,2116.5,2584.0
6953,4615.5,4947.0
6954,3689.5,3275.0
6955,4899.0,5113.0
6956,2726.0,2065.0
6957,2233.0,2624.0
6958,4283.5,4363.0
6959,2233.0,2449.0
6960,4468.0,3927.0
6961,5955.5,6322.0
6962,4747.5,4945.0
6963,2336.5,2924.0
6964,4967.5,4791.0
6965,3261.0,1201.0
6966,3647.5,3318.0
6967,4527.5,4304.0
6968,355.0,1073.0
6969,3068.5,2443.0
6970,5033.0,6643.0
6971,4799.0,3761.0
6972,2946.0,3331.0
6973,379.0,337.0
6974,1349.5,1384.0
6975,-525.5,403.0
6976,3491.0,2250.0
6977,6078.5,6785.0
6978,4669.5,5064.0
6979,4831.5,4451.0
6980,848.0,534.0
6981,4165.5,5369.0
6982,4527.5,4653.0
6983,3672.5,1769.0
6984,3097.5,2849.0
6985,1029.0,2017.0
6986,2726.0,2174.0
6987,3755.0,4166.0
6988,4487.5,3959.0
6989,750.5,415.0
6990,4738.0,5562.0
6991,2946.0,2334.0
6992,2554.5,1883.0
6993,5198.0,5220.0
6994,5955.5,6499.0
6995,2233.0,2921.0
6996,545.5,581.0
6997,4767.5,5126.0
6998,2726.0,2024.0
6999,888.0,437.0
7000,4537.0,4933.0
7001,3261.0,777.0
7002,3567.0,3224.0
7003,5292.0,5269.0
7004,2897.5,2751.0
7005,4385.5,5702.0
7006,244.5,360.0
7007,1038.0,912.0
7008,4468.0,4346.0
7009,2233.0,3178.0
7010,5089.5,4958.0
7011,355.0,1313.0
7012,2596.0,2031.0
7013,4967.5,6220.0
7014,4073.5,4487.0
7015,4034.5,4037.0
7016,737.5,880.0
7017,2116.5,2597.0
7018,3343.5,2598.0
7019,5320.5,5741.0
7020,5113.5,6123.0
7021,4978.0,4994.0
7022,401.0,231.0
7023,743.5,253.0
7024,5763.5,6028.0
7025,599.0,325.0
7026,4034.5,3924.0
7027,2596.0,1906.0
7028,765.5,352.0
7029,2473.5,1266.0
7030,701.5,271.0
7031,5047.5,4790.0
7032,1623.5,1009.0
7033,4073.5,3777.0
7034,4248.0,2832.0
7035,3026.5,2560.0
7036,5148.0,4832.0
7037,599.0,337.0
7038,4283.5,4968.0
7039,4747.5,3983.0
7040,3097.5,4489.0
7041,1211.5,435.0
7042,2442.5,3792.0
7043,4485.0,4477.0
7044,3689.5,3777.0
7045,3097.5,3519.0
7046,1219.5,603.0
7047,5349.5,5976.0
7048,244.5,680.0
7049,2488.0,2605.0
7050,-503.5,724.0
7051,4627.5,4524.0
7052,4320.0,2191.0
7053,2946.0,3270.0
7054,4537.0,5356.0
7055,6036.5,6374.0
7056,4527.5,4530.0
7057,4254.5,4732.0
7058,4667.5,3716.0
7059,4699.0,4508.0
7060,846.0,293.0
7061,5148.0,5446.0
7062,401.0,297.0
7063,5242.5,4763.0
7064,772.5,312.0
7065,4174.5,3358.0
7066,5039.0,5784.0
7067,1864.5,1167.0
7068,4508.0,834.0
7069,-503.5,704.0
7070,4619.5,4211.0
7071,3269.5,3223.0
7072,4468.0,4530.0
7073,4899.0,5225.0
7074,4395.5,4200.0
7075,1742.0,1227.0
7076,3647.5,3461.0
7077,5634.5,6100.0
7078,2473.5,1979.0
7079,5113.5,6155.0
7080,4627.5,4201.0
7081,4799.0,4921.0
7082,5119.0,4920.0
7083,621.0,212.0
7084,5198.0,5358.0
7085,3689.5,3321.0
7086,3269.5,3262.0
7087,4466.0,5431.0
7088,2116.5,3048.0
7089,4466.0,6157.0
7090,1029.0,1609.0
7091,4870.0,4492.0
7092,4073.5,4158.0
7093,3871.5,4112.0
7094,-92.0,596.0
7095,737.5,915.0
7096,5185.0,5240.0
7097,5611.5,6653.0
7098,5047.5,5162.0
7099,3842.5,4661.0
7100,3755.0,3812.0
7101,679.5,408.0
7102,-167.0,295.0
7103,4813.0,6464.0
7104,4508.0,5752.0
7105,3902.5,3381.0
7106,679.5,378.0
7107,957.5,821.0
7108,2625.5,2670.0
7109,4870.0,4654.0
7110,4767.5,5132.0
7111,5734.5,6070.0
7112,3026.5,2451.0
7113,5047.5,5042.0
7114,2116.5,2729.0
7115,3908.5,1158.0
7116,2946.0,2670.0
7117,-114.0,499.0
7118,5734.5,6049.0
7119,3842.5,4642.0
7120,1822.5,1035.0
7121,888.0,364.0
7122,4967.5,6010.0
7123,5664.0,6247.0
7124,4327.0,1389.0
7125,2946.0,2535.0
7126,4547.0,4836.0
7127,4385.5,5643.0
7128,4667.5,6291.0
7129,5735.5,5319.0
7130,4487.5,3882.0
7131,2596.0,2171.0
7132,4385.5,5831.0
7133,4747.5,4730.0
7134,743.5,275.0
7135,4320.0,2535.0
7136,4627.5,4541.0
7137,617.5,1139.0
7138,-56.5,1370.0
7139,3261.0,961.0
7140,4468.0,4362.0
7141,3097.5,2791.0
7142,5155.5,6274.0
7143,4747.5,4865.0
7144,846.0,418.0
7145,4747.5,4899.0
7146,5664.0,5826.0
7147,5113.5,6624.0
7148,5692.5,6095.0
7149,2336.5,2764.0
7150,355.0,1151.0
7151,4828.0,4116.0
7152,5955.5,6821.0
7153,1148.5,608.0
7154,4619.5,4199.0
7155,5148.0,5429.0
7156,599.0,370.0
7157,5763.5,5586.0
7158,-92.0,534.0
7159,1821.5,2213.0
7160,4073.5,6589.0
7161,743.5,327.0
7162,3689.5,3501.0
7163,6078.5,6918.0
7164,5634.5,6414.0
7165,4898.5,4980.0
7166,5198.0,4997.0
7167,1109.5,754.0
7168,4978.0,5014.0
7169,3567.0,3423.0
7170,617.5,1101.0
7171,3422.5,3950.0
7172,4899.0,4863.0
7173,3755.0,4235.0
7174,4747.5,4725.0
7175,1993.5,2973.0
7176,3269.5,3380.0
7177,2233.0,2600.0
7178,4898.5,4609.0
7179,2946.0,2834.0
7180,3068.5,2876.0
7181,1080.0,839.0
7182,1211.5,447.0
7183,1080.0,928.0
7184,5763.5,6000.0
7185,4747.5,4570.0
7186,3422.5,4033.0
7187,1008.5,894.0
7188,2233.0,3602.0
7189,888.0,517.0
7190,679.5,389.0
7191,3689.5,2943.0
7192,5292.0,5074.0
7193,721.5,314.0
7194,3491.0,4465.0
7195,5119.0,5703.0
7196,621.0,258.0
7197,1623.5,499.0
7198,1821.5,2707.0
7199,1893.5,2275.0
7200,917.5,359.0
7201,4828.0,4501.0
7202,2116.5,2657.0
7203,-167.0,318.0
7204,6107.5,5976.0
7205,4828.0,4703.0
7206,5349.5,5399.0
7207,3908.5,1266.0
7208,917.5,410.0
7209,4615.5,4003.0
7210,4767.5,4998.0
7211,4669.5,4758.0
7212,1623.5,1036.0
7213,3623.0,4130.0
7214,2336.5,3078.0
7215,-359.0,739.0
7216,5148.0,5557.0
7217,2116.5,2812.0
7218,4669.5,5121.0
7219,4174.5,2941.0
7220,888.0,539.0
7221,3762.5,1895.0
7222,3689.5,3511.0
7223,2336.5,3172.0
7224,1742.0,2634.0
7225,5278.5,5167.0
7226,4813.0,6794.0
7227,617.5,1387.0
7228,244.5,429.0
7229,4466.0,5917.0
7230,1522.0,1223.0
7231,4899.0,5449.0
7232,3068.5,3135.0
7233,5033.0,6181.0
7234,4627.5,4679.0
7235,4395.5,5137.0
7236,1211.5,447.0
7237,2946.0,2473.0
7238,5047.5,4936.0
7239,2897.5,2900.0
7240,52.5,723.0
7241,4248.0,4254.0
7242,3269.5,3076.0
7243,4738.0,5395.0
7244,-167.0,297.0
7245,4283.5,4219.0
7246,4615.5,4995.0
7247,-114.0,352.0
7248,5391.5,6095.0
7249,4395.5,5111.0
7250,1038.0,849.0
7251,6078.5,6154.0
7252,2488.0,2570.0
7253,3762.5,2678.0
7254,4174.5,2278.0
7255,3623.0,4558.0
7256,4320.0,1195.0
7257,5735.5,5307.0
7258,4870.0,5146.0
7259,6078.5,3152.0
7260,5664.0,6139.0
7261,2416.5,2833.0
7262,3026.5,3155.0
7263,701.5,259.0
7264,5734.5,6008.0
7265,3269.5,3412.0
7266,3842.5,4247.0
7267,4537.0,5388.0
7268,3834.5,3987.0
7269,4387.5,4542.0
7270,3623.0,3899.0
7271,-114.0,353.0
7272,1822.5,1233.0
7273,3343.5,3958.0
7274,5155.5,6090.0
7275,1219.5,651.0
7276,-525.5,254.0
7277,2253.5,1792.0
7278,4527.5,4495.0
7279,-503.5,678.0
7280,4667.5,5886.0
7281,4699.0,4619.0
7282,750.5,373.0
7283,3842.5,4037.0
7284,52.5,753.0
7285,4590.5,4865.0
7286,5089.5,4731.0
7287,5955.5,6877.0
7288,3068.5,2619.0
7289,3491.0,2477.0
7290,2442.5,3168.0
7291,-114.0,448.0
7292,1822.5,1205.0
7293,4776.5,4802.0
7294,3842.5,3977.0
7295,5735.5,6317.0
7296,1109.5,743.0
7297,5664.0,6049.0
7298,244.5,407.0
7299,4034.5,4175.0
7300,1068.0,659.0
7301,1760.5,2214.0
7302,6078.5,6154.0
7303,4696.0,1258.0
7304,4738.0,5380.0
7305,2897.5,2868.0
7306,1623.5,961.0
7307,4619.5,4719.0
7308,888.0,394.0
7309,5119.0,5447.0
7310,3567.0,3067.0
7311,4547.0,3820.0
7312,4387.5,4786.0
7313,5955.5,6768.0
7314,5089.5,4997.0
7315,4508.0,5955.0
7316,765.5,387.0
7317,2554.5,1561.0
7318,2253.5,1343.0
7319,1993.5,2446.0
7320,848.0,455.0
7321,4165.5,5242.0
7322,3198.5,2700.0
7323,4627.5,4708.0
7324,1148.5,564.0
7325,4813.0,6827.0
7326,1029.0,1264.0
7327,3117.5,2372.0
7328,2233.0,3111.0
7329,888.0,412.0
7330,4320.0,2096.0
7331,4254.5,4310.0
7332,5391.5,5761.0
7333,1109.5,830.0
7334,-114.0,436.0
7335,1148.5,665.0
7336,4485.0,4855.0
7337,-92.0,650.0
7338,3871.5,3488.0
7339,772.5,315.0
7340,4870.0,5139.0
7341,2596.0,2294.0
7342,4487.5,4297.0
7343,4776.5,4753.0
7344,6107.5,5086.0
7345,3491.0,2584.0
7346,3672.5,1425.0
7347,1080.0,889.0
7348,3117.5,2860.0
7349,4283.5,4218.0
7350,2336.5,2981.0
7351,5242.5,4219.0
7352,5664.0,5740.0
7353,-56.5,779.0
7354,3672.5,1208.0
7355,5009.5,3069.0
7356,737.5,508.0
7357,4590.5,4792.0
7358,3491.0,2452.0
7359,599.0,347.0
7360,5278.5,5223.0
7361,5076.5,4906.0
7362,5735.5,6074.0
7363,3755.0,4049.0
7364,5148.0,5781.0
7365,4548.5,3901.0
7366,4747.5,4545.0
7367,1522.0,1060.0
7368,3871.5,4547.0
7369,4508.0,5668.0
7370,4619.5,4978.0
7371,5242.5,5736.0
7372,4696.0,5343.0
7373,2233.0,3609.0
7374,2726.0,1864.0
7375,617.5,1211.0
7376,3755.0,3634.0
7377,2596.0,2590.0
7378,3491.0,3341.0
7379,1148.5,691.0
7380,1190.5,779.0
7381,5118.5,4634.0
7382,679.5,387.0
7383,3261.0,982.0
7384,621.0,219.0
7385,737.5,957.0
7386,355.0,1403.0
7387,3422.5,3778.0
7388,4667.5,5729.0
7389,3672.5,1431.0
7390,5047.5,4749.0
7391,3647.5,3393.0
7392,4165.5,5529.0
7393,1029.0,2172.0
7394,3343.5,3517.0
7395,4967.5,4897.0
7396,244.5,544.0
7397,621.0,242.0
7398,1211.5,459.0
7399,3689.5,3804.0
7400,5735.5,6596.0
7401,701.5,294.0
7402,-56.5,889.0
7403,-359.0,867.0
7404,2458.5,3002.0
7405,4320.0,2062.0
7406,5076.5,4277.0
7407,4387.5,4762.0
7408,701.5,227.0
7409,2233.0,2450.0
7410,4254.5,4623.0
7411,5320.5,5295.0
7412,-56.5,900.0
7413,888.0,357.0
7414,4248.0,4326.0
7415,4776.5,5193.0
7416,5198.0,5140.0
7417,-525.5,269.0
7418,957.5,863.0
7419,1190.5,669.0
7420,4967.5,6034.0
7421,4590.5,4637.0
7422,5148.0,5061.0
7423,1211.5,516.0
7424,1864.5,1432.0
7425,3623.0,3790.0
7426,4669.5,3652.0
