,0,1,2
21019,None,04:00:00,Sunday
21020,None,05:00:00,Sunday
21021,None,06:00:00,Sunday
21022,None,07:00:00,Sunday
21023,None,08:00:00,Sunday
21024,None,09:00:00,Sunday
21025,None,10:00:00,Sunday
21026,None,11:00:00,Sunday
21027,None,12:00:00,Sunday
21028,None,13:00:00,Sunday
21029,None,14:00:00,Sunday
21030,None,15:00:00,Sunday
21031,None,16:00:00,Sunday
21032,None,17:00:00,Sunday
21033,None,18:00:00,Sunday
21034,None,19:00:00,Sunday
21035,None,20:00:00,Sunday
21036,None,21:00:00,Sunday
21037,None,22:00:00,Sunday
21038,None,23:00:00,Sunday
21039,Independence Day,00:00:00,Monday
21040,None,01:00:00,Monday
21041,None,02:00:00,Monday
21042,None,03:00:00,Monday
21043,None,04:00:00,Monday
21044,None,05:00:00,Monday
21045,None,06:00:00,Monday
21046,None,07:00:00,Monday
21047,None,08:00:00,Monday
21048,None,09:00:00,Monday
21049,None,10:00:00,Monday
21050,None,11:00:00,Monday
21051,None,12:00:00,Monday
21052,None,13:00:00,Monday
21053,None,14:00:00,Monday
21054,None,15:00:00,Monday
21055,None,16:00:00,Monday
21056,None,17:00:00,Monday
21057,None,18:00:00,Monday
21058,None,19:00:00,Monday
21059,None,20:00:00,Monday
21060,None,21:00:00,Monday
21061,None,22:00:00,Monday
21062,None,23:00:00,Monday
21063,None,00:00:00,Tuesday
21064,None,01:00:00,Tuesday
21065,None,02:00:00,Tuesday
21066,None,03:00:00,Tuesday
21067,None,04:00:00,Tuesday
21068,None,05:00:00,Tuesday
21069,None,06:00:00,Tuesday
21070,None,07:00:00,Tuesday
21071,None,08:00:00,Tuesday
21072,None,09:00:00,Tuesday
21073,None,10:00:00,Tuesday
21074,None,11:00:00,Tuesday
21075,None,12:00:00,Tuesday
21076,None,13:00:00,Tuesday
21077,None,14:00:00,Tuesday
21078,None,15:00:00,Tuesday
21079,None,16:00:00,Tuesday
21080,None,17:00:00,Tuesday
21081,None,18:00:00,Tuesday
21082,None,19:00:00,Tuesday
21083,None,20:00:00,Tuesday
21084,None,21:00:00,Tuesday
21085,None,22:00:00,Tuesday
21086,None,23:00:00,Tuesday
21087,None,00:00:00,Wednesday
21088,None,01:00:00,Wednesday
21089,None,02:00:00,Wednesday
21090,None,03:00:00,Wednesday
21091,None,04:00:00,Wednesday
21092,None,05:00:00,Wednesday
21093,None,06:00:00,Wednesday
21094,None,07:00:00,Wednesday
21095,None,08:00:00,Wednesday
21096,None,09:00:00,Wednesday
21097,None,10:00:00,Wednesday
21098,None,11:00:00,Wednesday
21099,None,12:00:00,Wednesday
21100,None,13:00:00,Wednesday
21101,None,14:00:00,Wednesday
21102,None,15:00:00,Wednesday
21103,None,16:00:00,Wednesday
21104,None,17:00:00,Wednesday
21105,None,18:00:00,Wednesday
21106,None,19:00:00,Wednesday
21107,None,20:00:00,Wednesday
21108,None,21:00:00,Wednesday
21109,None,22:00:00,Wednesday
21110,None,23:00:00,Wednesday
21111,None,00:00:00,Thursday
21112,None,01:00:00,Thursday
21113,None,02:00:00,Thursday
21114,None,03:00:00,Thursday
21115,None,04:00:00,Thursday
21116,None,05:00:00,Thursday
21117,None,06:00:00,Thursday
21118,None,07:00:00,Thursday
21119,None,08:00:00,Thursday
21120,None,09:00:00,Thursday
21121,None,10:00:00,Thursday
21122,None,11:00:00,Thursday
21123,None,12:00:00,Thursday
21124,None,13:00:00,Thursday
21125,None,14:00:00,Thursday
21126,None,15:00:00,Thursday
21127,None,16:00:00,Thursday
21128,None,17:00:00,Thursday
21129,None,18:00:00,Thursday
21130,None,19:00:00,Thursday
21131,None,20:00:00,Thursday
21132,None,21:00:00,Thursday
21133,None,22:00:00,Thursday
21134,None,23:00:00,Thursday
21135,None,00:00:00,Friday
21136,None,01:00:00,Friday
21137,None,02:00:00,Friday
21138,None,03:00:00,Friday
21139,None,04:00:00,Friday
21140,None,05:00:00,Friday
21141,None,06:00:00,Friday
21142,None,07:00:00,Friday
21143,None,08:00:00,Friday
21144,None,09:00:00,Friday
21145,None,10:00:00,Friday
21146,None,11:00:00,Friday
21147,None,12:00:00,Friday
21148,None,13:00:00,Friday
21149,None,14:00:00,Friday
21150,None,15:00:00,Friday
21151,None,16:00:00,Friday
21152,None,17:00:00,Friday
21153,None,18:00:00,Friday
21154,None,19:00:00,Friday
21155,None,20:00:00,Friday
21156,None,21:00:00,Friday
21157,None,22:00:00,Friday
21158,None,23:00:00,Friday
21159,None,00:00:00,Saturday
21160,None,01:00:00,Saturday
21161,None,02:00:00,Saturday
21162,None,03:00:00,Saturday
21163,None,04:00:00,Saturday
21164,None,05:00:00,Saturday
21165,None,06:00:00,Saturday
21166,None,07:00:00,Saturday
21167,None,08:00:00,Saturday
21168,None,09:00:00,Saturday
21169,None,10:00:00,Saturday
21170,None,11:00:00,Saturday
21171,None,12:00:00,Saturday
21172,None,13:00:00,Saturday
21173,None,14:00:00,Saturday
21174,None,15:00:00,Saturday
21175,None,16:00:00,Saturday
21176,None,17:00:00,Saturday
21177,None,18:00:00,Saturday
21178,None,19:00:00,Saturday
21179,None,20:00:00,Saturday
21180,None,21:00:00,Saturday
21181,None,22:00:00,Saturday
21182,None,23:00:00,Saturday
21183,None,00:00:00,Sunday
21184,None,01:00:00,Sunday
21185,None,02:00:00,Sunday
21186,None,03:00:00,Sunday
21187,None,04:00:00,Sunday
21188,None,05:00:00,Sunday
21189,None,06:00:00,Sunday
21190,None,07:00:00,Sunday
21191,None,08:00:00,Sunday
21192,None,09:00:00,Sunday
21193,None,10:00:00,Sunday
21194,None,11:00:00,Sunday
21195,None,12:00:00,Sunday
21196,None,13:00:00,Sunday
21197,None,14:00:00,Sunday
21198,None,15:00:00,Sunday
21199,None,16:00:00,Sunday
21200,None,17:00:00,Sunday
21201,None,18:00:00,Sunday
21202,None,19:00:00,Sunday
21203,None,20:00:00,Sunday
21204,None,21:00:00,Sunday
21205,None,22:00:00,Sunday
21206,None,23:00:00,Sunday
21207,None,00:00:00,Monday
21208,None,01:00:00,Monday
21209,None,02:00:00,Monday
21210,None,03:00:00,Monday
21211,None,04:00:00,Monday
21212,None,05:00:00,Monday
21213,None,06:00:00,Monday
21214,None,07:00:00,Monday
21215,None,08:00:00,Monday
21216,None,09:00:00,Monday
21217,None,10:00:00,Monday
21218,None,11:00:00,Monday
21219,None,12:00:00,Monday
21220,None,13:00:00,Monday
21221,None,14:00:00,Monday
21222,None,15:00:00,Monday
21223,None,16:00:00,Monday
21224,None,17:00:00,Monday
21225,None,18:00:00,Monday
21226,None,19:00:00,Monday
21227,None,20:00:00,Monday
21228,None,21:00:00,Monday
21229,None,22:00:00,Monday
21230,None,23:00:00,Monday
21231,None,00:00:00,Tuesday
21232,None,01:00:00,Tuesday
21233,None,02:00:00,Tuesday
21234,None,03:00:00,Tuesday
21235,None,04:00:00,Tuesday
21236,None,05:00:00,Tuesday
21237,None,06:00:00,Tuesday
21238,None,07:00:00,Tuesday
21239,None,08:00:00,Tuesday
21240,None,10:00:00,Tuesday
21241,None,11:00:00,Tuesday
21242,None,12:00:00,Tuesday
21243,None,14:00:00,Tuesday
21244,None,15:00:00,Tuesday
21245,None,16:00:00,Tuesday
21246,None,18:00:00,Tuesday
21247,None,19:00:00,Tuesday
21248,None,20:00:00,Tuesday
21249,None,21:00:00,Tuesday
21250,None,22:00:00,Tuesday
21251,None,23:00:00,Tuesday
21252,None,00:00:00,Wednesday
21253,None,01:00:00,Wednesday
21254,None,02:00:00,Wednesday
21255,None,03:00:00,Wednesday
21256,None,04:00:00,Wednesday
21257,None,05:00:00,Wednesday
21258,None,06:00:00,Wednesday
21259,None,07:00:00,Wednesday
21260,None,08:00:00,Wednesday
21261,None,10:00:00,Wednesday
21262,None,11:00:00,Wednesday
21263,None,12:00:00,Wednesday
21264,None,14:00:00,Wednesday
21265,None,15:00:00,Wednesday
21266,None,16:00:00,Wednesday
21267,None,18:00:00,Wednesday
21268,None,19:00:00,Wednesday
21269,None,20:00:00,Wednesday
21270,None,21:00:00,Wednesday
21271,None,22:00:00,Wednesday
21272,None,23:00:00,Wednesday
21273,None,00:00:00,Thursday
21274,None,01:00:00,Thursday
21275,None,02:00:00,Thursday
21276,None,03:00:00,Thursday
21277,None,04:00:00,Thursday
21278,None,05:00:00,Thursday
21279,None,06:00:00,Thursday
21280,None,07:00:00,Thursday
21281,None,08:00:00,Thursday
21282,None,09:00:00,Thursday
21283,None,10:00:00,Thursday
21284,None,11:00:00,Thursday
21285,None,12:00:00,Thursday
21286,None,13:00:00,Thursday
21287,None,14:00:00,Thursday
21288,None,15:00:00,Thursday
21289,None,16:00:00,Thursday
21290,None,17:00:00,Thursday
21291,None,18:00:00,Thursday
21292,None,19:00:00,Thursday
21293,None,20:00:00,Thursday
21294,None,21:00:00,Thursday
21295,None,22:00:00,Thursday
21296,None,23:00:00,Thursday
21297,None,00:00:00,Friday
21298,None,01:00:00,Friday
21299,None,02:00:00,Friday
21300,None,03:00:00,Friday
21301,None,04:00:00,Friday
21302,None,05:00:00,Friday
21303,None,06:00:00,Friday
21304,None,07:00:00,Friday
21305,None,08:00:00,Friday
21306,None,09:00:00,Friday
21307,None,10:00:00,Friday
21308,None,11:00:00,Friday
21309,None,12:00:00,Friday
21310,None,13:00:00,Friday
21311,None,14:00:00,Friday
21312,None,15:00:00,Friday
21313,None,16:00:00,Friday
21314,None,17:00:00,Friday
21315,None,18:00:00,Friday
21316,None,19:00:00,Friday
21317,None,20:00:00,Friday
21318,None,21:00:00,Friday
21319,None,22:00:00,Friday
21320,None,23:00:00,Friday
21321,None,00:00:00,Saturday
21322,None,01:00:00,Saturday
21323,None,02:00:00,Saturday
21324,None,03:00:00,Saturday
21325,None,04:00:00,Saturday
21326,None,05:00:00,Saturday
21327,None,06:00:00,Saturday
21328,None,07:00:00,Saturday
21329,None,08:00:00,Saturday
21330,None,09:00:00,Saturday
21331,None,10:00:00,Saturday
21332,None,11:00:00,Saturday
21333,None,12:00:00,Saturday
21334,None,13:00:00,Saturday
21335,None,14:00:00,Saturday
21336,None,15:00:00,Saturday
21337,None,16:00:00,Saturday
21338,None,17:00:00,Saturday
21339,None,18:00:00,Saturday
21340,None,19:00:00,Saturday
21341,None,20:00:00,Saturday
21342,None,21:00:00,Saturday
21343,None,22:00:00,Saturday
21344,None,23:00:00,Saturday
21345,None,00:00:00,Sunday
21346,None,01:00:00,Sunday
21347,None,02:00:00,Sunday
21348,None,03:00:00,Sunday
21349,None,04:00:00,Sunday
21350,None,05:00:00,Sunday
21351,None,06:00:00,Sunday
21352,None,07:00:00,Sunday
21353,None,08:00:00,Sunday
21354,None,09:00:00,Sunday
21355,None,10:00:00,Sunday
21356,None,11:00:00,Sunday
21357,None,12:00:00,Sunday
21358,None,13:00:00,Sunday
21359,None,14:00:00,Sunday
21360,None,15:00:00,Sunday
21361,None,16:00:00,Sunday
21362,None,17:00:00,Sunday
21363,None,18:00:00,Sunday
21364,None,19:00:00,Sunday
21365,None,20:00:00,Sunday
21366,None,21:00:00,Sunday
21367,None,22:00:00,Sunday
21368,None,23:00:00,Sunday
21369,None,00:00:00,Monday
21370,None,01:00:00,Monday
21371,None,02:00:00,Monday
21372,None,03:00:00,Monday
21373,None,04:00:00,Monday
21374,None,05:00:00,Monday
21375,None,06:00:00,Monday
21376,None,07:00:00,Monday
21377,None,08:00:00,Monday
21378,None,09:00:00,Monday
21379,None,10:00:00,Monday
21380,None,11:00:00,Monday
21381,None,12:00:00,Monday
21382,None,13:00:00,Monday
21383,None,14:00:00,Monday
21384,None,15:00:00,Monday
21385,None,16:00:00,Monday
21386,None,17:00:00,Monday
21387,None,18:00:00,Monday
21388,None,19:00:00,Monday
21389,None,20:00:00,Monday
21390,None,21:00:00,Monday
21391,None,22:00:00,Monday
21392,None,23:00:00,Monday
21393,None,00:00:00,Tuesday
21394,None,01:00:00,Tuesday
21395,None,02:00:00,Tuesday
21396,None,03:00:00,Tuesday
21397,None,04:00:00,Tuesday
21398,None,05:00:00,Tuesday
21399,None,06:00:00,Tuesday
21400,None,07:00:00,Tuesday
21401,None,08:00:00,Tuesday
21402,None,09:00:00,Tuesday
21403,None,10:00:00,Tuesday
21404,None,11:00:00,Tuesday
21405,None,12:00:00,Tuesday
21406,None,13:00:00,Tuesday
21407,None,14:00:00,Tuesday
21408,None,15:00:00,Tuesday
21409,None,16:00:00,Tuesday
21410,None,17:00:00,Tuesday
21411,None,18:00:00,Tuesday
21412,None,19:00:00,Tuesday
21413,None,20:00:00,Tuesday
21414,None,21:00:00,Tuesday
21415,None,22:00:00,Tuesday
21416,None,23:00:00,Tuesday
21417,None,00:00:00,Wednesday
21418,None,01:00:00,Wednesday
21419,None,02:00:00,Wednesday
21420,None,03:00:00,Wednesday
21421,None,04:00:00,Wednesday
21422,None,05:00:00,Wednesday
21423,None,06:00:00,Wednesday
21424,None,07:00:00,Wednesday
21425,None,08:00:00,Wednesday
21426,None,09:00:00,Wednesday
21427,None,10:00:00,Wednesday
21428,None,11:00:00,Wednesday
21429,None,12:00:00,Wednesday
21430,None,13:00:00,Wednesday
21431,None,14:00:00,Wednesday
21432,None,15:00:00,Wednesday
21433,None,16:00:00,Wednesday
21434,None,17:00:00,Wednesday
21435,None,18:00:00,Wednesday
21436,None,19:00:00,Wednesday
21437,None,20:00:00,Wednesday
21438,None,21:00:00,Wednesday
21439,None,22:00:00,Wednesday
21440,None,23:00:00,Wednesday
21441,None,00:00:00,Thursday
21442,None,01:00:00,Thursday
21443,None,02:00:00,Thursday
21444,None,03:00:00,Thursday
21445,None,04:00:00,Thursday
21446,None,05:00:00,Thursday
21447,None,06:00:00,Thursday
21448,None,07:00:00,Thursday
21449,None,08:00:00,Thursday
21450,None,09:00:00,Thursday
21451,None,10:00:00,Thursday
21452,None,11:00:00,Thursday
21453,None,12:00:00,Thursday
21454,None,13:00:00,Thursday
21455,None,14:00:00,Thursday
21456,None,15:00:00,Thursday
21457,None,16:00:00,Thursday
21458,None,17:00:00,Thursday
21459,None,18:00:00,Thursday
21460,None,19:00:00,Thursday
21461,None,20:00:00,Thursday
21462,None,21:00:00,Thursday
21463,None,22:00:00,Thursday
21464,None,23:00:00,Thursday
21465,None,00:00:00,Friday
21466,None,01:00:00,Friday
21467,None,02:00:00,Friday
21468,None,03:00:00,Friday
21469,None,04:00:00,Friday
21470,None,05:00:00,Friday
21471,None,06:00:00,Friday
21472,None,07:00:00,Friday
21473,None,08:00:00,Friday
21474,None,09:00:00,Friday
21475,None,10:00:00,Friday
21476,None,11:00:00,Friday
21477,None,12:00:00,Friday
21478,None,13:00:00,Friday
21479,None,14:00:00,Friday
21480,None,15:00:00,Friday
21481,None,16:00:00,Friday
21482,None,17:00:00,Friday
21483,None,18:00:00,Friday
21484,None,19:00:00,Friday
21485,None,20:00:00,Friday
21486,None,21:00:00,Friday
21487,None,22:00:00,Friday
21488,None,23:00:00,Friday
21489,None,00:00:00,Saturday
21490,None,01:00:00,Saturday
21491,None,02:00:00,Saturday
21492,None,03:00:00,Saturday
21493,None,04:00:00,Saturday
21494,None,05:00:00,Saturday
21495,None,06:00:00,Saturday
21496,None,07:00:00,Saturday
21497,None,08:00:00,Saturday
21498,None,09:00:00,Saturday
21499,None,10:00:00,Saturday
21500,None,11:00:00,Saturday
21501,None,12:00:00,Saturday
21502,None,13:00:00,Saturday
21503,None,14:00:00,Saturday
21504,None,15:00:00,Saturday
21505,None,16:00:00,Saturday
21506,None,17:00:00,Saturday
21507,None,18:00:00,Saturday
21508,None,19:00:00,Saturday
21509,None,20:00:00,Saturday
21510,None,21:00:00,Saturday
21511,None,22:00:00,Saturday
21512,None,23:00:00,Saturday
21513,None,00:00:00,Sunday
21514,None,01:00:00,Sunday
21515,None,02:00:00,Sunday
21516,None,03:00:00,Sunday
21517,None,04:00:00,Sunday
21518,None,05:00:00,Sunday
21519,None,06:00:00,Sunday
21520,None,07:00:00,Sunday
21521,None,08:00:00,Sunday
21522,None,09:00:00,Sunday
21523,None,10:00:00,Sunday
21524,None,11:00:00,Sunday
21525,None,12:00:00,Sunday
21526,None,13:00:00,Sunday
21527,None,14:00:00,Sunday
21528,None,15:00:00,Sunday
21529,None,16:00:00,Sunday
21530,None,17:00:00,Sunday
21531,None,18:00:00,Sunday
21532,None,19:00:00,Sunday
21533,None,20:00:00,Sunday
21534,None,21:00:00,Sunday
21535,None,22:00:00,Sunday
21536,None,23:00:00,Sunday
21537,None,00:00:00,Monday
21538,None,01:00:00,Monday
21539,None,02:00:00,Monday
21540,None,03:00:00,Monday
21541,None,04:00:00,Monday
21542,None,05:00:00,Monday
21543,None,06:00:00,Monday
21544,None,07:00:00,Monday
21545,None,08:00:00,Monday
21546,None,09:00:00,Monday
21547,None,10:00:00,Monday
21548,None,11:00:00,Monday
21549,None,12:00:00,Monday
21550,None,13:00:00,Monday
21551,None,14:00:00,Monday
21552,None,15:00:00,Monday
21553,None,16:00:00,Monday
21554,None,17:00:00,Monday
21555,None,18:00:00,Monday
21556,None,19:00:00,Monday
21557,None,20:00:00,Monday
21558,None,21:00:00,Monday
21559,None,22:00:00,Monday
21560,None,23:00:00,Monday
21561,None,00:00:00,Tuesday
21562,None,01:00:00,Tuesday
21563,None,02:00:00,Tuesday
21564,None,03:00:00,Tuesday
21565,None,04:00:00,Tuesday
21566,None,05:00:00,Tuesday
21567,None,06:00:00,Tuesday
21568,None,07:00:00,Tuesday
21569,None,08:00:00,Tuesday
21570,None,09:00:00,Tuesday
21571,None,10:00:00,Tuesday
21572,None,11:00:00,Tuesday
21573,None,12:00:00,Tuesday
21574,None,13:00:00,Tuesday
21575,None,14:00:00,Tuesday
21576,None,15:00:00,Tuesday
21577,None,16:00:00,Tuesday
21578,None,17:00:00,Tuesday
21579,None,18:00:00,Tuesday
21580,None,19:00:00,Tuesday
21581,None,20:00:00,Tuesday
21582,None,21:00:00,Tuesday
21583,None,22:00:00,Tuesday
21584,None,23:00:00,Tuesday
21585,None,00:00:00,Wednesday
21586,None,01:00:00,Wednesday
21587,None,02:00:00,Wednesday
21588,None,03:00:00,Wednesday
21589,None,04:00:00,Wednesday
21590,None,05:00:00,Wednesday
21591,None,06:00:00,Wednesday
21592,None,07:00:00,Wednesday
21593,None,08:00:00,Wednesday
21594,None,09:00:00,Wednesday
21595,None,10:00:00,Wednesday
21596,None,11:00:00,Wednesday
21597,None,12:00:00,Wednesday
21598,None,13:00:00,Wednesday
21599,None,14:00:00,Wednesday
21600,None,15:00:00,Wednesday
21601,None,16:00:00,Wednesday
21602,None,17:00:00,Wednesday
21603,None,18:00:00,Wednesday
21604,None,19:00:00,Wednesday
21605,None,20:00:00,Wednesday
21606,None,21:00:00,Wednesday
21607,None,22:00:00,Wednesday
21608,None,23:00:00,Wednesday
21609,None,00:00:00,Thursday
21610,None,01:00:00,Thursday
21611,None,02:00:00,Thursday
21612,None,03:00:00,Thursday
21613,None,04:00:00,Thursday
21614,None,05:00:00,Thursday
21615,None,06:00:00,Thursday
21616,None,07:00:00,Thursday
21617,None,08:00:00,Thursday
21618,None,09:00:00,Thursday
21619,None,10:00:00,Thursday
21620,None,11:00:00,Thursday
21621,None,12:00:00,Thursday
21622,None,13:00:00,Thursday
21623,None,14:00:00,Thursday
21624,None,15:00:00,Thursday
21625,None,16:00:00,Thursday
21626,None,17:00:00,Thursday
21627,None,18:00:00,Thursday
21628,None,19:00:00,Thursday
21629,None,20:00:00,Thursday
21630,None,21:00:00,Thursday
21631,None,22:00:00,Thursday
21632,None,23:00:00,Thursday
21633,None,00:00:00,Friday
21634,None,01:00:00,Friday
21635,None,02:00:00,Friday
21636,None,03:00:00,Friday
21637,None,04:00:00,Friday
21638,None,05:00:00,Friday
21639,None,06:00:00,Friday
21640,None,07:00:00,Friday
21641,None,08:00:00,Friday
21642,None,09:00:00,Friday
21643,None,10:00:00,Friday
21644,None,11:00:00,Friday
21645,None,12:00:00,Friday
21646,None,13:00:00,Friday
21647,None,14:00:00,Friday
21648,None,15:00:00,Friday
21649,None,16:00:00,Friday
21650,None,17:00:00,Friday
21651,None,18:00:00,Friday
21652,None,19:00:00,Friday
21653,None,20:00:00,Friday
21654,None,21:00:00,Friday
21655,None,22:00:00,Friday
21656,None,23:00:00,Friday
21657,None,00:00:00,Saturday
21658,None,01:00:00,Saturday
21659,None,02:00:00,Saturday
21660,None,03:00:00,Saturday
21661,None,04:00:00,Saturday
21662,None,05:00:00,Saturday
21663,None,06:00:00,Saturday
21664,None,07:00:00,Saturday
21665,None,08:00:00,Saturday
21666,None,09:00:00,Saturday
21667,None,10:00:00,Saturday
21668,None,11:00:00,Saturday
21669,None,12:00:00,Saturday
21670,None,13:00:00,Saturday
21671,None,14:00:00,Saturday
21672,None,15:00:00,Saturday
21673,None,16:00:00,Saturday
21674,None,17:00:00,Saturday
21675,None,18:00:00,Saturday
21676,None,19:00:00,Saturday
21677,None,20:00:00,Saturday
21678,None,21:00:00,Saturday
21679,None,22:00:00,Saturday
21680,None,23:00:00,Saturday
21681,None,00:00:00,Sunday
21682,None,01:00:00,Sunday
21683,None,02:00:00,Sunday
21684,None,03:00:00,Sunday
21685,None,04:00:00,Sunday
21686,None,05:00:00,Sunday
21687,None,06:00:00,Sunday
21688,None,07:00:00,Sunday
21689,None,08:00:00,Sunday
21690,None,09:00:00,Sunday
21691,None,10:00:00,Sunday
21692,None,11:00:00,Sunday
21693,None,12:00:00,Sunday
21694,None,13:00:00,Sunday
21695,None,14:00:00,Sunday
21696,None,15:00:00,Sunday
21697,None,16:00:00,Sunday
21698,None,17:00:00,Sunday
21699,None,18:00:00,Sunday
21700,None,19:00:00,Sunday
21701,None,20:00:00,Sunday
21702,None,21:00:00,Sunday
21703,None,22:00:00,Sunday
21704,None,23:00:00,Sunday
21705,None,00:00:00,Monday
21706,None,01:00:00,Monday
21707,None,02:00:00,Monday
21708,None,03:00:00,Monday
21709,None,04:00:00,Monday
21710,None,05:00:00,Monday
21711,None,06:00:00,Monday
21712,None,07:00:00,Monday
21713,None,08:00:00,Monday
21714,None,09:00:00,Monday
21715,None,10:00:00,Monday
21716,None,11:00:00,Monday
21717,None,12:00:00,Monday
21718,None,13:00:00,Monday
21719,None,14:00:00,Monday
21720,None,15:00:00,Monday
21721,None,16:00:00,Monday
21722,None,17:00:00,Monday
21723,None,18:00:00,Monday
21724,None,19:00:00,Monday
21725,None,20:00:00,Monday
21726,None,21:00:00,Monday
21727,None,22:00:00,Monday
21728,None,23:00:00,Monday
21729,None,00:00:00,Tuesday
21730,None,01:00:00,Tuesday
21731,None,02:00:00,Tuesday
21732,None,03:00:00,Tuesday
21733,None,04:00:00,Tuesday
21734,None,05:00:00,Tuesday
21735,None,06:00:00,Tuesday
21736,None,07:00:00,Tuesday
21737,None,08:00:00,Tuesday
21738,None,09:00:00,Tuesday
21739,None,10:00:00,Tuesday
21740,None,11:00:00,Tuesday
21741,None,12:00:00,Tuesday
21742,None,13:00:00,Tuesday
21743,None,14:00:00,Tuesday
21744,None,15:00:00,Tuesday
21745,None,16:00:00,Tuesday
21746,None,17:00:00,Tuesday
21747,None,18:00:00,Tuesday
21748,None,19:00:00,Tuesday
21749,None,20:00:00,Tuesday
21750,None,21:00:00,Tuesday
21751,None,22:00:00,Tuesday
21752,None,23:00:00,Tuesday
21753,None,00:00:00,Wednesday
21754,None,01:00:00,Wednesday
21755,None,02:00:00,Wednesday
21756,None,03:00:00,Wednesday
21757,None,04:00:00,Wednesday
21758,None,05:00:00,Wednesday
21759,None,06:00:00,Wednesday
21760,None,07:00:00,Wednesday
21761,None,08:00:00,Wednesday
21762,None,09:00:00,Wednesday
21763,None,10:00:00,Wednesday
21764,None,11:00:00,Wednesday
21765,None,12:00:00,Wednesday
21766,None,13:00:00,Wednesday
21767,None,14:00:00,Wednesday
21768,None,15:00:00,Wednesday
21769,None,16:00:00,Wednesday
21770,None,17:00:00,Wednesday
21771,None,18:00:00,Wednesday
21772,None,19:00:00,Wednesday
21773,None,20:00:00,Wednesday
21774,None,21:00:00,Wednesday
21775,None,22:00:00,Wednesday
21776,None,23:00:00,Wednesday
21777,None,00:00:00,Thursday
21778,None,01:00:00,Thursday
21779,None,02:00:00,Thursday
21780,None,03:00:00,Thursday
21781,None,04:00:00,Thursday
21782,None,05:00:00,Thursday
21783,None,06:00:00,Thursday
21784,None,07:00:00,Thursday
21785,None,08:00:00,Thursday
21786,None,09:00:00,Thursday
21787,None,10:00:00,Thursday
21788,None,11:00:00,Thursday
21789,None,12:00:00,Thursday
21790,None,13:00:00,Thursday
21791,None,14:00:00,Thursday
21792,None,15:00:00,Thursday
21793,None,16:00:00,Thursday
21794,None,17:00:00,Thursday
21795,None,18:00:00,Thursday
21796,None,19:00:00,Thursday
21797,None,20:00:00,Thursday
21798,None,21:00:00,Thursday
21799,None,22:00:00,Thursday
21800,None,23:00:00,Thursday
21801,None,00:00:00,Friday
21802,None,01:00:00,Friday
21803,None,02:00:00,Friday
21804,None,03:00:00,Friday
21805,None,04:00:00,Friday
21806,None,05:00:00,Friday
21807,None,06:00:00,Friday
21808,None,07:00:00,Friday
21809,None,08:00:00,Friday
21810,None,09:00:00,Friday
21811,None,10:00:00,Friday
21812,None,11:00:00,Friday
21813,None,12:00:00,Friday
21814,None,13:00:00,Friday
21815,None,14:00:00,Friday
21816,None,15:00:00,Friday
21817,None,16:00:00,Friday
21818,None,17:00:00,Friday
21819,None,18:00:00,Friday
21820,None,19:00:00,Friday
21821,None,20:00:00,Friday
21822,None,21:00:00,Friday
21823,None,22:00:00,Friday
21824,None,23:00:00,Friday
21825,None,00:00:00,Saturday
21826,None,01:00:00,Saturday
21827,None,02:00:00,Saturday
21828,None,03:00:00,Saturday
21829,None,04:00:00,Saturday
21830,None,05:00:00,Saturday
21831,None,06:00:00,Saturday
21832,None,07:00:00,Saturday
21833,None,08:00:00,Saturday
21834,None,09:00:00,Saturday
21835,None,10:00:00,Saturday
21836,None,11:00:00,Saturday
21837,None,12:00:00,Saturday
21838,None,13:00:00,Saturday
21839,None,14:00:00,Saturday
21840,None,15:00:00,Saturday
21841,None,16:00:00,Saturday
21842,None,17:00:00,Saturday
21843,None,18:00:00,Saturday
21844,None,19:00:00,Saturday
21845,None,20:00:00,Saturday
21846,None,21:00:00,Saturday
21847,None,22:00:00,Saturday
21848,None,23:00:00,Saturday
21849,None,00:00:00,Sunday
21850,None,01:00:00,Sunday
21851,None,02:00:00,Sunday
21852,None,03:00:00,Sunday
21853,None,04:00:00,Sunday
21854,None,05:00:00,Sunday
21855,None,06:00:00,Sunday
21856,None,07:00:00,Sunday
21857,None,08:00:00,Sunday
21858,None,09:00:00,Sunday
21859,None,10:00:00,Sunday
21860,None,11:00:00,Sunday
21861,None,12:00:00,Sunday
21862,None,13:00:00,Sunday
21863,None,14:00:00,Sunday
21864,None,15:00:00,Sunday
21865,None,16:00:00,Sunday
21866,None,17:00:00,Sunday
21867,None,18:00:00,Sunday
21868,None,19:00:00,Sunday
21869,None,20:00:00,Sunday
21870,None,21:00:00,Sunday
21871,None,22:00:00,Sunday
21872,None,23:00:00,Sunday
21873,None,00:00:00,Monday
21874,None,01:00:00,Monday
21875,None,02:00:00,Monday
21876,None,03:00:00,Monday
21877,None,04:00:00,Monday
21878,None,05:00:00,Monday
21879,None,06:00:00,Monday
21880,None,07:00:00,Monday
21881,None,08:00:00,Monday
21882,None,09:00:00,Monday
21883,None,10:00:00,Monday
21884,None,11:00:00,Monday
21885,None,12:00:00,Monday
21886,None,13:00:00,Monday
21887,None,14:00:00,Monday
21888,None,15:00:00,Monday
21889,None,16:00:00,Monday
21890,None,17:00:00,Monday
21891,None,18:00:00,Monday
21892,None,19:00:00,Monday
21893,None,20:00:00,Monday
21894,None,21:00:00,Monday
